6.469361157276329625e-05,2.194153691715780043e-04,1.120602284143590007e-03,3.766707304276859999e-03,1.188084975727659968e-02,2.328702289388669827e-02,3.456027967971560255e-02,3.722471801529179947e-02,3.241918422088670149e-02,2.123373490186110032e-02,1.049125228357770077e-02,3.295919737055580216e-03,5.070478025408910010e-04,9.486978538684739471e-04,6.273874488455969713e-03,1.686504458408469992e-02,2.869036418956789902e-02,4.267587624907250021e-02,5.625615042600080190e-02,6.947212899676019626e-02,8.305522201410230065e-02,8.612824321557829843e-02,9.046839278686830133e-02,8.500598399996869836e-02,7.090843663927770546e-02,5.063015369322689668e-02,3.547484616536789731e-02,2.146874541028440109e-02,1.251676876691759990e-02,6.804751260785260082e-03,3.464652157901570214e-03,1.497647082486240015e-03,7.697196677001190250e-04,4.073782128323349960e-04,1.690146161821230036e-04,9.522688875347929847e-05
1.844335417644569952e-06,6.205478270230809995e-06,3.101037767441390151e-05,1.047509960509079976e-04,3.536493453572430085e-04,9.514951235261910221e-04,2.282320066134890107e-03,4.207433922013949570e-03,6.688965107473180370e-03,9.888642513161960412e-03,1.524983158158699920e-02,2.141884485168080166e-02,3.342376331034849907e-02,5.131129252643470279e-02,7.040383889368960479e-02,8.784089686695489840e-02,9.425140301944809340e-02,9.795911209485190507e-02,9.415453267261700288e-02,8.678318698978569612e-02,7.885849956593800336e-02,6.352828618746249323e-02,5.374275640040850066e-02,4.264712742069050322e-02,3.161813742334659838e-02,2.088572653908020091e-02,1.386045563505109920e-02,8.102842183070290555e-03,4.630217676058040119e-03,2.491442109212000083e-03,1.259334759126079896e-03,5.416600241062549843e-04,2.779598207002879884e-04,1.471117344339029976e-04,6.103426869155579958e-05,3.438818014516209666e-05
3.050247509780230253e-04,1.036832511440919898e-03,5.313268776042329687e-03,1.795484014955230079e-02,5.707900434065899670e-02,1.136544519963700040e-01,1.733630475974619889e-01,1.962114665142140058e-01,1.860870092899039874e-01,1.399539640101989946e-01,8.917675233228510023e-02,4.789740528845719963e-02,2.814632699818820152e-02,1.613806456795620001e-02,7.759295337172979895e-03,4.296255466253850325e-03,2.005559204711529920e-03,8.614925842721580509e-04,3.690479170082479874e-04,1.914335007127629948e-04,1.495593139566640068e-04,9.231322959869050538e-05,6.813661667246719998e-05,2.882708414122219840e-05,1.576757509300750026e-05,3.940702332440550106e-06,1.584052072577270105e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
